,source_TD_label,source_Network,source_coordX,source_coordY,source_coordZ,target_TD_label,target_Network,target_coordX,target_coordY,target_coordZ,value
500,MFG,FPN,40,20,40,FFG,DAN,-44,-60,-8,0.63
501,MFG,FPN,-36,56,4,mFG,CON,-4,4,52,0.62
502,MFG,FPN,-36,56,4,IPL,CON,56,-28,32,0.64
503,PrCu,Salience,12,-40,52,SFG,CON,20,-8,64,0.65
504,PrCu,Salience,12,-40,52,MTG,DMN,-40,-76,24,0.72
505,PrCu,Salience,12,-40,52,mFG,DMN,8,48,-16,0.72
506,PrCu,Salience,12,-40,52,PHG,DMN,-12,-40,0,0.64
507,PrCu,Salience,12,-40,52,mFG,DMN,-16,64,-8,0.7
508,PrCu,Salience,12,-40,52,MTG,DMN,-44,-60,20,0.7
509,PrCu,Salience,12,-40,52,MTG,DMN,44,-72,28,0.63
510,PrCu,Salience,12,-40,52,STG,DMN,-44,12,-36,0.65
511,PrCu,Salience,12,-40,52,STG,DMN,44,16,-32,0.62
512,PrCu,Salience,12,-40,52,MTG,DMN,-68,-24,-16,0.63
513,PrCu,Salience,12,-40,52,PostCing,DMN,-12,-56,16,0.65
514,PrCu,Salience,12,-40,52,SFG,DMN,24,32,48,0.62
515,PrCu,Salience,12,-40,52,PrCu,DAN,8,-60,60,0.7
516,PrCu,Salience,12,-40,52,MTG,DAN,48,-60,4,0.62
517,PrCu,Salience,12,-40,52,MFG,DAN,-32,0,56,0.63
518,PrCu,Salience,12,-40,52,PreCent,FPN,-44,0,44,0.67
519,PrCu,Salience,12,-40,52,MFG,FPN,48,24,28,0.67
520,PrCu,Salience,12,-40,52,IFG,FPN,-48,12,24,0.69
521,PrCu,Salience,12,-40,52,IPL,FPN,-52,-48,44,0.73
522,PrCu,Salience,12,-40,52,SFG,FPN,-24,12,64,0.7
523,PrCu,Salience,12,-40,52,ITG,FPN,60,-52,-12,0.69
524,PrCu,Salience,12,-40,52,ACC,FPN,24,44,-16,0.72
525,PrCu,Salience,12,-40,52,MFG,FPN,32,56,-12,0.7
526,PrCu,Salience,12,-40,52,PreCent,FPN,48,8,32,0.69
527,PrCu,Salience,12,-40,52,PreCent,FPN,-40,4,32,0.65
528,PrCu,Salience,12,-40,52,MFG,FPN,40,44,16,0.69
529,PrCu,Salience,12,-40,52,IPL,FPN,48,-44,44,0.73
530,PrCu,Salience,12,-40,52,SPL,FPN,-28,-56,48,0.72
531,PrCu,Salience,12,-40,52,IPL,FPN,44,-52,48,0.65
532,PrCu,Salience,12,-40,52,MFG,FPN,32,16,56,0.72
533,Supramarginal,Salience,56,-44,36,mFG,CON,-4,4,52,0.65
534,Supramarginal,Salience,56,-44,36,IPL,CON,56,-28,32,0.7
535,Supramarginal,Salience,56,-44,36,SFG,CON,20,-8,64,0.66
536,Supramarginal,Salience,56,-44,36,MTG,DMN,-40,-76,24,0.68
537,Supramarginal,Salience,56,-44,36,mFG,DMN,4,68,-4,0.66
538,Supramarginal,Salience,56,-44,36,mFG,DMN,8,48,-16,0.64
539,Supramarginal,Salience,56,-44,36,PHG,DMN,-12,-40,0,0.65
540,Supramarginal,Salience,56,-44,36,MTG,DMN,44,-72,28,0.63
541,Supramarginal,Salience,56,-44,36,STG,DMN,-44,12,-36,0.73
542,Supramarginal,Salience,56,-44,36,STG,DMN,44,16,-32,0.63
543,Supramarginal,Salience,56,-44,36,MTG,DMN,-68,-24,-16,0.72
544,Supramarginal,Salience,56,-44,36,MTG,DMN,-44,-64,36,0.64
545,Supramarginal,Salience,56,-44,36,PrCu,DMN,-40,-76,44,0.68
546,Supramarginal,Salience,56,-44,36,PostCing,DMN,-8,-56,28,0.64
547,Supramarginal,Salience,56,-44,36,PostCing,DMN,-12,-56,16,0.7
548,Supramarginal,Salience,56,-44,36,PostCing,DMN,-4,-48,12,0.68
549,Supramarginal,Salience,56,-44,36,PostCing,DMN,12,-52,16,0.66
550,Supramarginal,Salience,56,-44,36,SFG,DMN,24,32,48,0.62
551,Supramarginal,Salience,56,-44,36,SFG,DMN,-16,28,52,0.63
552,Supramarginal,Salience,56,-44,36,MFG,DMN,24,40,40,0.62
553,Supramarginal,Salience,56,-44,36,MTG,DAN,-52,-64,4,0.63
554,Supramarginal,Salience,56,-44,36,MTG,DAN,48,-60,4,0.63
555,Supramarginal,Salience,56,-44,36,PreCent,FPN,-44,0,44,0.63
556,Supramarginal,Salience,56,-44,36,MFG,FPN,48,24,28,0.62
557,Supramarginal,Salience,56,-44,36,IFG,FPN,-48,12,24,0.62
558,Supramarginal,Salience,56,-44,36,IPL,FPN,-52,-48,44,0.63
559,Supramarginal,Salience,56,-44,36,SFG,FPN,-24,12,64,0.7
560,Supramarginal,Salience,56,-44,36,ITG,FPN,60,-52,-12,0.73
561,Supramarginal,Salience,56,-44,36,SPL,FPN,-28,-56,48,0.63
562,Supramarginal,Salience,56,-44,36,IPL,FPN,44,-52,48,0.71
563,MFG,Salience,44,0,48,SFG,CON,20,-8,64,0.67
564,MFG,Salience,44,0,48,MTG,DMN,-40,-76,24,0.7
565,MFG,Salience,44,0,48,mFG,DMN,4,68,-4,0.66
566,MFG,Salience,44,0,48,PHG,DMN,-12,-40,0,0.63
567,MFG,Salience,44,0,48,mFG,DMN,-16,64,-8,0.62
568,MFG,Salience,44,0,48,MTG,DMN,44,-72,28,0.67
569,MFG,Salience,44,0,48,MTG,DMN,-68,-24,-16,0.64
570,MFG,Salience,44,0,48,MTG,DMN,-44,-64,36,0.63
571,MFG,Salience,44,0,48,PrCu,DMN,-40,-76,44,0.66
572,MFG,Salience,44,0,48,PrCu,DMN,4,-60,36,0.63
573,MFG,Salience,44,0,48,CG,DMN,8,-48,32,0.64
574,MFG,Salience,44,0,48,CG,DMN,-4,-36,44,0.62
575,MFG,Salience,44,0,48,PrCu,DAN,8,-60,60,0.66
576,MFG,Salience,44,0,48,PreCent,FPN,-44,0,44,0.66
577,MFG,Salience,44,0,48,MFG,FPN,48,24,28,0.63
578,MFG,Salience,44,0,48,IPL,FPN,-52,-48,44,0.62
579,MFG,Salience,44,0,48,ITG,FPN,60,-52,-12,0.63
580,MFG,Salience,44,0,48,MFG,FPN,32,56,-12,0.62
581,MFG,Salience,44,0,48,PrCu,Salience,12,-40,52,0.63
582,MFG,Salience,32,32,28,mFG,CON,-4,4,52,0.62
583,MFG,Salience,32,32,28,IPL,CON,56,-28,32,0.63
584,MFG,Salience,32,32,28,mFG,DMN,8,48,-16,0.64
585,MFG,Salience,32,32,28,STG,DMN,-44,12,-36,0.69
586,MFG,Salience,32,32,28,STG,DMN,44,16,-32,0.64
587,MFG,Salience,32,32,28,MTG,DMN,-68,-24,-16,0.66
588,MFG,Salience,32,32,28,PostCing,DMN,-12,-56,16,0.64
589,MFG,Salience,32,32,28,PostCing,DMN,-4,-48,12,0.62
590,MFG,Salience,32,32,28,MFG,DMN,24,40,40,0.62
591,MFG,Salience,32,32,28,mFG,DMN,4,56,16,0.62
592,MFG,Salience,32,32,28,MTG,DAN,-52,-64,4,0.71
593,MFG,Salience,32,32,28,PrCu,DAN,20,-64,48,0.62
594,MFG,Salience,32,32,28,MTG,DAN,48,-60,4,0.66
595,MFG,Salience,32,32,28,PreCent,FPN,-44,0,44,0.69
596,MFG,Salience,32,32,28,MFG,FPN,48,24,28,0.62
597,MFG,Salience,32,32,28,IPL,FPN,-52,-48,44,0.62
598,MFG,Salience,32,32,28,ITG,FPN,60,-52,-12,0.64
599,MFG,Salience,32,32,28,MFG,FPN,-44,40,20,0.63
600,MFG,Salience,32,32,28,MFG,FPN,40,44,16,0.62
601,MFG,Salience,32,32,28,IPL,FPN,48,-44,44,0.63
602,IFG,Salience,48,24,8,mFG,CON,-4,4,52,0.62
603,IFG,Salience,48,24,8,MTG,DMN,-40,-76,24,0.73
604,IFG,Salience,48,24,8,mFG,DMN,4,68,-4,0.61
605,IFG,Salience,48,24,8,mFG,DMN,8,48,-16,0.63
606,IFG,Salience,48,24,8,PHG,DMN,-12,-40,0,0.63
607,IFG,Salience,48,24,8,mFG,DMN,-16,64,-8,0.67
608,IFG,Salience,48,24,8,MTG,DMN,-44,-60,20,0.67
609,IFG,Salience,48,24,8,MTG,DMN,44,-72,28,0.65
610,IFG,Salience,48,24,8,MTG,DMN,-68,-24,-16,0.62
611,IFG,Salience,48,24,8,SPL,DAN,24,-60,60,0.66
612,IFG,Salience,48,24,8,MFG,DAN,-32,0,56,0.7
613,IFG,Salience,48,24,8,MFG,FPN,32,16,56,0.62
614,Insula,Salience,-36,20,0,mFG,DMN,8,48,-16,0.66
615,Insula,Salience,-36,20,0,PHG,DMN,-12,-40,0,0.67
616,Insula,Salience,-36,20,0,mFG,DMN,-16,64,-8,0.66
617,Insula,Salience,-36,20,0,MTG,DMN,44,-72,28,0.68
618,Insula,Salience,-36,20,0,STG,DMN,44,16,-32,0.72
619,Insula,Salience,-36,20,0,PrCu,DMN,4,-60,36,0.62
620,Insula,Salience,-36,20,0,PreCent,FPN,-44,0,44,0.61
621,Insula,Salience,-36,20,0,IPL,FPN,-52,-48,44,0.65
622,Insula,Salience,36,20,4,PrCu,DAN,8,-60,60,0.62
623,Insula,Salience,36,20,4,MTG,DAN,-52,-64,4,0.66
624,Insula,Salience,36,20,4,PrCu,DAN,20,-64,48,0.62
625,Insula,Salience,36,20,4,IPL,DAN,-32,-48,48,0.65
626,Insula,Salience,36,20,4,PreCent,FPN,-44,0,44,0.66
627,Insula,Salience,36,20,4,MFG,FPN,48,24,28,0.62
628,Insula,Salience,36,20,4,MFG,FPN,-44,40,20,0.62
629,IFG,Salience,36,32,-4,STG,Auditory,-48,-28,4,0.66
630,IFG,Salience,36,32,-4,PrCu,DMN,4,-60,36,0.64
631,IFG,Salience,36,32,-4,CG,DMN,8,-48,32,0.67
632,IFG,Salience,36,32,-4,CG,DMN,-4,-36,44,0.63
633,Claustrum,Salience,32,16,-8,SFG,CON,-16,-4,72,0.62
634,Claustrum,Salience,32,16,-8,STG,DMN,44,16,-32,0.66
635,Claustrum,Salience,32,16,-8,IPL,DAN,-32,-48,48,0.62
636,Claustrum,Salience,32,16,-8,PreCent,FPN,-44,0,44,0.62
637,Claustrum,Salience,32,16,-8,IPL,FPN,-52,-48,44,0.62
638,CG,Salience,-12,24,24,Transverse Temporal,Auditory,56,-16,8,0.61
639,CG,Salience,-12,24,24,MTG,DMN,44,-72,28,0.62
640,CG,Salience,-12,24,24,STG,DMN,44,16,-32,0.66
641,mFG,Salience,0,16,44,CG,DMN,8,-48,32,0.62
642,mFG,Salience,0,16,44,IPL,FPN,-52,-48,44,0.63
643,mFG,Salience,0,16,44,MFG,FPN,-44,40,20,0.62
644,CG,Salience,4,24,36,Insula,Auditory,32,-28,12,0.63
645,CG,Salience,12,24,28,MFG,FPN,48,24,28,0.62
646,PrCu,SSM,-8,-52,60,mFG,CON,-4,4,52,0.68
647,PrCu,SSM,-8,-52,60,MTG,DMN,-40,-76,24,0.72
648,PrCu,SSM,-8,-52,60,mFG,DMN,4,68,-4,0.74
649,PrCu,SSM,-8,-52,60,mFG,DMN,8,48,-16,0.74
650,PrCu,SSM,-8,-52,60,PHG,DMN,-12,-40,0,0.7
651,PrCu,SSM,-8,-52,60,mFG,DMN,-16,64,-8,0.69
652,PrCu,SSM,-8,-52,60,MTG,DMN,-44,-60,20,0.65
653,PrCu,SSM,-8,-52,60,MTG,DMN,44,-72,28,0.66
654,PrCu,SSM,-8,-52,60,STG,DMN,-44,12,-36,0.66
655,PrCu,SSM,-8,-52,60,MTG,DMN,-68,-24,-16,0.71
656,PrCu,SSM,-8,-52,60,MTG,DMN,-44,-64,36,0.66
657,PrCu,SSM,-8,-52,60,PrCu,DMN,-40,-76,44,0.67
658,PrCu,SSM,-8,-52,60,PostCing,DMN,-8,-56,28,0.66
659,PrCu,SSM,-8,-52,60,PostCing,DMN,-12,-56,16,0.71
660,PrCu,SSM,-8,-52,60,PostCing,DMN,-4,-48,12,0.62
661,PrCu,SSM,-8,-52,60,PrCu,DMN,16,-64,24,0.66
662,PrCu,SSM,-8,-52,60,PostCing,DMN,12,-52,16,0.65
663,PrCu,SSM,-8,-52,60,SFG,DMN,24,32,48,0.67
664,PrCu,SSM,-8,-52,60,PrCu,DAN,8,-60,60,0.75
665,PrCu,SSM,-8,-52,60,MTG,DAN,-52,-64,4,0.72
666,PrCu,SSM,-8,-52,60,PrCu,DAN,20,-64,48,0.67
667,PrCu,SSM,-8,-52,60,MTG,DAN,48,-60,4,0.66
668,PrCu,SSM,-8,-52,60,SPL,DAN,24,-60,60,0.67
669,PrCu,SSM,-8,-52,60,MFG,DAN,-32,0,56,0.7
670,PrCu,SSM,-8,-52,60,PreCent,FPN,-44,0,44,0.75
671,PrCu,SSM,-8,-52,60,MFG,FPN,48,24,28,0.72
672,PrCu,SSM,-8,-52,60,IFG,FPN,-48,12,24,0.74
673,PrCu,SSM,-8,-52,60,IPL,FPN,-52,-48,44,0.76
674,PrCu,SSM,-8,-52,60,SFG,FPN,-24,12,64,0.73
675,PrCu,SSM,-8,-52,60,ITG,FPN,60,-52,-12,0.69
676,PrCu,SSM,-8,-52,60,ACC,FPN,24,44,-16,0.72
677,PrCu,SSM,-8,-52,60,MFG,FPN,32,56,-12,0.66
678,PrCu,SSM,-8,-52,60,PreCent,FPN,48,8,32,0.67
679,PrCu,SSM,-8,-52,60,PreCent,FPN,-40,4,32,0.7
680,PrCu,SSM,-8,-52,60,MFG,FPN,-44,40,20,0.69
681,PrCu,SSM,-8,-52,60,MFG,FPN,40,44,16,0.68
682,PrCu,SSM,-8,-52,60,IPL,FPN,48,-44,44,0.76
683,PrCu,SSM,-8,-52,60,SPL,FPN,-28,-56,48,0.75
684,PrCu,SSM,-8,-52,60,IPL,FPN,44,-52,48,0.74
685,PrCu,SSM,-8,-52,60,MFG,FPN,32,16,56,0.72
686,PrCu,SSM,-8,-52,60,PrCu,FPN,36,-64,40,0.64
687,PrCu,SSM,-8,-52,60,PrCu,Salience,12,-40,52,0.64
688,PrCu,SSM,-8,-52,60,Supramarginal,Salience,56,-44,36,0.68
689,PrCu,SSM,-8,-52,60,MFG,Salience,44,0,48,0.66
690,PrCu,SSM,-8,-52,60,MFG,Salience,32,32,28,0.65
691,PrCu,SSM,-8,-52,60,SFG,Salience,-28,52,20,0.64
692,CG,SSM,-12,-16,40,mFG,CON,-4,4,52,0.66
693,CG,SSM,-12,-16,40,IPL,CON,56,-28,32,0.64
694,CG,SSM,-12,-16,40,MTG,DMN,-40,-76,24,0.71
695,CG,SSM,-12,-16,40,mFG,DMN,4,68,-4,0.7
696,CG,SSM,-12,-16,40,mFG,DMN,8,48,-16,0.64
697,CG,SSM,-12,-16,40,PHG,DMN,-12,-40,0,0.63
698,CG,SSM,-12,-16,40,mFG,DMN,-16,64,-8,0.66
699,CG,SSM,-12,-16,40,MTG,DMN,-44,-60,20,0.66
700,CG,SSM,-12,-16,40,PostCing,DMN,-12,-56,16,0.61
701,CG,SSM,-12,-16,40,PrCu,DAN,8,-60,60,0.72
702,CG,SSM,-12,-16,40,MTG,DAN,-52,-64,4,0.68
703,CG,SSM,-12,-16,40,PrCu,DAN,20,-64,48,0.63
704,CG,SSM,-12,-16,40,MTG,DAN,48,-60,4,0.68
705,CG,SSM,-12,-16,40,SPL,DAN,24,-60,60,0.7
706,CG,SSM,-12,-16,40,PrCu,DAN,-28,-72,36,0.63
707,CG,SSM,-12,-16,40,MFG,DAN,-32,0,56,0.7
708,CG,SSM,-12,-16,40,PreCent,FPN,-44,0,44,0.72
709,CG,SSM,-12,-16,40,MFG,FPN,48,24,28,0.74
710,CG,SSM,-12,-16,40,IFG,FPN,-48,12,24,0.72
711,CG,SSM,-12,-16,40,IPL,FPN,-52,-48,44,0.7
712,CG,SSM,-12,-16,40,SFG,FPN,-24,12,64,0.64
713,CG,SSM,-12,-16,40,ITG,FPN,60,-52,-12,0.73
714,CG,SSM,-12,-16,40,ACC,FPN,24,44,-16,0.73
715,CG,SSM,-12,-16,40,MFG,FPN,32,56,-12,0.7
716,CG,SSM,-12,-16,40,PreCent,FPN,48,8,32,0.73
717,CG,SSM,-12,-16,40,PreCent,FPN,-40,4,32,0.71
718,CG,SSM,-12,-16,40,MFG,FPN,-44,40,20,0.65
719,CG,SSM,-12,-16,40,MFG,FPN,40,44,16,0.66
720,CG,SSM,-12,-16,40,IPL,FPN,48,-44,44,0.72
721,CG,SSM,-12,-16,40,SPL,FPN,-28,-56,48,0.7
722,CG,SSM,-12,-16,40,IPL,FPN,44,-52,48,0.7
723,CG,SSM,-12,-16,40,MFG,FPN,32,16,56,0.72
724,CG,SSM,-12,-16,40,MFG,Salience,44,0,48,0.65
725,CG,SSM,-12,-16,40,IFG,Salience,48,24,8,0.65
726,ParaCent,SSM,0,-16,48,mFG,CON,-4,4,52,0.65
727,ParaCent,SSM,0,-16,48,SFG,CON,20,-8,64,0.62
728,ParaCent,SSM,0,-16,48,MTG,DMN,-40,-76,24,0.63
729,ParaCent,SSM,0,-16,48,mFG,DMN,4,68,-4,0.67
730,ParaCent,SSM,0,-16,48,mFG,DMN,8,48,-16,0.71
731,ParaCent,SSM,0,-16,48,PHG,DMN,-12,-40,0,0.66
732,ParaCent,SSM,0,-16,48,mFG,DMN,-16,64,-8,0.73
733,ParaCent,SSM,0,-16,48,MTG,DMN,-44,-60,20,0.72
734,ParaCent,SSM,0,-16,48,MTG,DMN,-68,-24,-16,0.64
735,ParaCent,SSM,0,-16,48,PostCing,DMN,-8,-56,28,0.7
736,ParaCent,SSM,0,-16,48,PostCing,DMN,-12,-56,16,0.63
737,ParaCent,SSM,0,-16,48,PostCing,DMN,-4,-48,12,0.62
738,ParaCent,SSM,0,-16,48,PrCu,DAN,8,-60,60,0.69
739,ParaCent,SSM,0,-16,48,MTG,DAN,-52,-64,4,0.63
740,ParaCent,SSM,0,-16,48,PrCu,DAN,20,-64,48,0.62
741,ParaCent,SSM,0,-16,48,MTG,DAN,48,-60,4,0.66
742,ParaCent,SSM,0,-16,48,SPL,DAN,24,-60,60,0.66
743,ParaCent,SSM,0,-16,48,MFG,DAN,-32,0,56,0.68
744,ParaCent,SSM,0,-16,48,PreCent,FPN,-44,0,44,0.69
745,ParaCent,SSM,0,-16,48,MFG,FPN,48,24,28,0.66
746,ParaCent,SSM,0,-16,48,IFG,FPN,-48,12,24,0.7
747,ParaCent,SSM,0,-16,48,IPL,FPN,-52,-48,44,0.64
748,ParaCent,SSM,0,-16,48,SFG,FPN,-24,12,64,0.68
749,ParaCent,SSM,0,-16,48,ITG,FPN,60,-52,-12,0.66
750,ParaCent,SSM,0,-16,48,ACC,FPN,24,44,-16,0.73
751,ParaCent,SSM,0,-16,48,MFG,FPN,32,56,-12,0.65
752,ParaCent,SSM,0,-16,48,PreCent,FPN,48,8,32,0.7
753,ParaCent,SSM,0,-16,48,PreCent,FPN,-40,4,32,0.61
754,ParaCent,SSM,0,-16,48,MFG,FPN,-44,40,20,0.67
755,ParaCent,SSM,0,-16,48,MFG,FPN,40,44,16,0.75
756,ParaCent,SSM,0,-16,48,IPL,FPN,48,-44,44,0.76
757,ParaCent,SSM,0,-16,48,SPL,FPN,-28,-56,48,0.62
758,ParaCent,SSM,0,-16,48,IPL,FPN,44,-52,48,0.72
759,ParaCent,SSM,0,-16,48,MFG,FPN,32,16,56,0.67
760,ParaCent,SSM,0,-16,48,PrCu,FPN,36,-64,40,0.62
761,ParaCent,SSM,0,-16,48,PrCu,Salience,12,-40,52,0.66
762,ParaCent,SSM,0,-16,48,Supramarginal,Salience,56,-44,36,0.61
763,ParaCent,SSM,0,-16,48,MFG,Salience,44,0,48,0.65
764,CG,SSM,8,0,44,SFG,CON,20,-8,64,0.67
765,CG,SSM,8,0,44,SFG,CON,-16,-4,72,0.63
766,CG,SSM,8,0,44,MTG,DMN,-40,-76,24,0.69
767,CG,SSM,8,0,44,mFG,DMN,4,68,-4,0.76
768,CG,SSM,8,0,44,mFG,DMN,8,48,-16,0.68
769,CG,SSM,8,0,44,PHG,DMN,-12,-40,0,0.7
770,CG,SSM,8,0,44,mFG,DMN,-16,64,-8,0.69
771,CG,SSM,8,0,44,MTG,DMN,-44,-60,20,0.66
772,CG,SSM,8,0,44,MTG,DMN,44,-72,28,0.66
773,CG,SSM,8,0,44,STG,DMN,-44,12,-36,0.67
774,CG,SSM,8,0,44,MTG,DMN,-44,-64,36,0.7
775,CG,SSM,8,0,44,PrCu,DMN,-40,-76,44,0.67
776,CG,SSM,8,0,44,PostCing,DMN,-8,-56,28,0.7
777,CG,SSM,8,0,44,PostCing,DMN,-4,-48,12,0.64
778,CG,SSM,8,0,44,PrCu,DAN,8,-60,60,0.7
779,CG,SSM,8,0,44,MTG,DAN,-52,-64,4,0.68
780,CG,SSM,8,0,44,PrCu,DAN,20,-64,48,0.67
781,CG,SSM,8,0,44,SPL,DAN,24,-60,60,0.62
782,CG,SSM,8,0,44,PreCent,FPN,-44,0,44,0.7
783,CG,SSM,8,0,44,MFG,FPN,48,24,28,0.7
784,CG,SSM,8,0,44,IFG,FPN,-48,12,24,0.72
785,CG,SSM,8,0,44,IPL,FPN,-52,-48,44,0.66
786,CG,SSM,8,0,44,SFG,FPN,-24,12,64,0.71
787,CG,SSM,8,0,44,ITG,FPN,60,-52,-12,0.66
788,CG,SSM,8,0,44,ACC,FPN,24,44,-16,0.63
789,CG,SSM,8,0,44,MFG,FPN,32,56,-12,0.66
790,CG,SSM,8,0,44,PreCent,FPN,-40,4,32,0.66
791,CG,SSM,8,0,44,MFG,FPN,-44,40,20,0.63
792,CG,SSM,8,0,44,MFG,FPN,40,44,16,0.68
793,CG,SSM,8,0,44,IPL,FPN,48,-44,44,0.67
794,CG,SSM,8,0,44,SPL,FPN,-28,-56,48,0.65
795,CG,SSM,8,0,44,IPL,FPN,44,-52,48,0.65
796,CG,SSM,8,0,44,PrCu,FPN,36,-64,40,0.63
797,CG,SSM,8,0,44,PrCu,Salience,12,-40,52,0.7
798,CG,SSM,8,0,44,Supramarginal,Salience,56,-44,36,0.66
799,CG,SSM,8,0,44,MFG,Salience,44,0,48,0.67
800,CG,SSM,8,0,44,MFG,Salience,32,32,28,0.64
801,CG,SSM,8,0,44,PrCu,SSM,-8,-52,60,0.64
802,CG,SSM,8,0,44,CG,SSM,-12,-16,40,0.62
803,mFG,SSM,-8,-20,64,mFG,CON,-4,4,52,0.62
804,mFG,SSM,-8,-20,64,SFG,CON,20,-8,64,0.65
805,mFG,SSM,-8,-20,64,MTG,DMN,-40,-76,24,0.72
806,mFG,SSM,-8,-20,64,mFG,DMN,8,48,-16,0.69
807,mFG,SSM,-8,-20,64,PHG,DMN,-12,-40,0,0.7
808,mFG,SSM,-8,-20,64,mFG,DMN,-16,64,-8,0.72
809,mFG,SSM,-8,-20,64,MTG,DMN,-44,-60,20,0.69
810,mFG,SSM,-8,-20,64,MTG,DMN,44,-72,28,0.63
811,mFG,SSM,-8,-20,64,STG,DMN,-44,12,-36,0.74
812,mFG,SSM,-8,-20,64,PostCing,DMN,-8,-56,28,0.62
813,mFG,SSM,-8,-20,64,PostCing,DMN,12,-52,16,0.63
814,mFG,SSM,-8,-20,64,PrCu,DAN,8,-60,60,0.63
815,mFG,SSM,-8,-20,64,MTG,DAN,-52,-64,4,0.66
816,mFG,SSM,-8,-20,64,PreCent,FPN,-44,0,44,0.62
817,mFG,SSM,-8,-20,64,MFG,FPN,48,24,28,0.65
818,mFG,SSM,-8,-20,64,IFG,FPN,-48,12,24,0.64
819,mFG,SSM,-8,-20,64,IPL,FPN,-52,-48,44,0.63
820,mFG,SSM,-8,-20,64,SFG,FPN,-24,12,64,0.73
821,mFG,SSM,-8,-20,64,ITG,FPN,60,-52,-12,0.72
822,mFG,SSM,-8,-20,64,ACC,FPN,24,44,-16,0.7
823,mFG,SSM,-8,-20,64,MFG,FPN,32,56,-12,0.69
824,mFG,SSM,-8,-20,64,PreCent,FPN,48,8,32,0.66
825,mFG,SSM,-8,-20,64,PreCent,FPN,-40,4,32,0.63
826,mFG,SSM,-8,-20,64,MFG,FPN,40,44,16,0.7
827,mFG,SSM,-8,-20,64,IPL,FPN,48,-44,44,0.68
828,mFG,SSM,-8,-20,64,MFG,FPN,32,16,56,0.68
829,mFG,SSM,-8,-20,64,Supramarginal,Salience,56,-44,36,0.65
830,mFG,SSM,-8,-20,64,MFG,Salience,44,0,48,0.65
831,mFG,SSM,-8,-20,64,MFG,Salience,32,32,28,0.66
832,mFG,SSM,-8,-20,64,PrCu,SSM,-8,-52,60,0.65
833,mFG,SSM,-8,-20,64,CG,SSM,-12,-16,40,0.62
834,mFG,SSM,-8,-20,64,ParaCent,SSM,0,-16,48,0.62
835,mFG,SSM,-8,-20,64,CG,SSM,8,0,44,0.67
836,ParaCent,SSM,-8,-32,72,MTG,DMN,-40,-76,24,0.7
837,ParaCent,SSM,-8,-32,72,mFG,DMN,4,68,-4,0.72
838,ParaCent,SSM,-8,-32,72,mFG,DMN,8,48,-16,0.67
839,ParaCent,SSM,-8,-32,72,PHG,DMN,-12,-40,0,0.69
840,ParaCent,SSM,-8,-32,72,mFG,DMN,-16,64,-8,0.71
841,ParaCent,SSM,-8,-32,72,MTG,DMN,-44,-60,20,0.7
842,ParaCent,SSM,-8,-32,72,MTG,DMN,44,-72,28,0.64
843,ParaCent,SSM,-8,-32,72,STG,DMN,-44,12,-36,0.62
844,ParaCent,SSM,-8,-32,72,MTG,DMN,-44,-64,36,0.64
845,ParaCent,SSM,-8,-32,72,PostCing,DMN,-8,-56,28,0.65
846,ParaCent,SSM,-8,-32,72,PostCing,DMN,-4,-48,12,0.63
847,ParaCent,SSM,-8,-32,72,SFG,DMN,24,32,48,0.65
848,ParaCent,SSM,-8,-32,72,MFG,FPN,48,24,28,0.61
849,ParaCent,SSM,-8,-32,72,IFG,FPN,-48,12,24,0.69
850,ParaCent,SSM,-8,-32,72,IPL,FPN,-52,-48,44,0.62
851,ParaCent,SSM,-8,-32,72,SFG,FPN,-24,12,64,0.62
852,ParaCent,SSM,-8,-32,72,ITG,FPN,60,-52,-12,0.66
853,ParaCent,SSM,-8,-32,72,ACC,FPN,24,44,-16,0.67
854,ParaCent,SSM,-8,-32,72,PreCent,FPN,48,8,32,0.64
855,ParaCent,SSM,-8,-32,72,PreCent,FPN,-40,4,32,0.63
856,ParaCent,SSM,-8,-32,72,PrCu,Salience,12,-40,52,0.73
857,ParaCent,SSM,-8,-32,72,MFG,Salience,44,0,48,0.64
858,ParaCent,SSM,-8,-32,72,CG,SSM,-12,-16,40,0.68
859,ParaCent,SSM,-8,-32,72,ParaCent,SSM,0,-16,48,0.65
860,ParaCent,SSM,-8,-32,72,CG,SSM,8,0,44,0.63
861,ParaCent,SSM,-8,-32,72,mFG,SSM,-8,-20,64,0.62
862,ParaCent,SSM,12,-32,76,mFG,CON,-4,4,52,0.61
863,ParaCent,SSM,12,-32,76,MTG,DMN,-40,-76,24,0.7
864,ParaCent,SSM,12,-32,76,mFG,DMN,4,68,-4,0.67
865,ParaCent,SSM,12,-32,76,mFG,DMN,8,48,-16,0.62
866,ParaCent,SSM,12,-32,76,MTG,DMN,-44,-60,20,0.68
867,ParaCent,SSM,12,-32,76,STG,DMN,-44,12,-36,0.62
868,ParaCent,SSM,12,-32,76,MTG,DMN,-44,-64,36,0.62
869,ParaCent,SSM,12,-32,76,PrCu,DAN,8,-60,60,0.67
870,ParaCent,SSM,12,-32,76,SPL,DAN,24,-60,60,0.65
871,ParaCent,SSM,12,-32,76,PreCent,FPN,-44,0,44,0.64
872,ParaCent,SSM,12,-32,76,MFG,FPN,48,24,28,0.63
873,ParaCent,SSM,12,-32,76,IFG,FPN,-48,12,24,0.67
